Generation,Individual,WalkingTime,ExposureTime
1,183,5752,S->P->E->O->V->I->U->Y->H->L->T->A->K->Z->D->M->F->W->Q->X->R->C->N->B->G->J,H2V
1,183,5752,S->P->E->O->V->I->U->Y->H->L->T->A->K->Z->D->M->F->W->Q->X->R->C->N->B->G->J,H2V
1,183,5752,S->P->E->O->V->I->U->Y->H->L->T->A->K->Z->D->M->F->W->Q->X->R->C->N->B->G->J,H2V
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,185,5700,E->X->Z->B->R->O->D->S->W->T->M->A->Q->P->N->L->F->V->K->I->Y->U->C->H->G->J,V2H
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,183,5806,Q->K->P->E->C->O->U->T->X->J->H->M->L->A->W->Y->B->D->F->V->R->N->I->Z->S->G,ZgZg
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,167,5802,M->L->E->J->I->H->D->N->U->Z->A->T->O->P->W->Y->B->C->Q->F->K->V->R->S->G->X,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,147,5514,T->M->Q->E->J->A->P->W->Y->B->C->D->F->U->L->K->V->R->N->I->Z->S->H->G->X->O,H2V
1,177,5718,O->X->W->Y->E->T->Z->U->P->C->I->F->N->R->K->V->Q->A->S->D->B->L->M->H->G->J,H2V
1,177,5718,O->X->W->Y->E->T->Z->U->P->C->I->F->N->R->K->V->Q->A->S->D->B->L->M->H->G->J,H2V
1,177,5718,O->X->W->Y->E->T->Z->U->P->C->I->F->N->R->K->V->Q->A->S->D->B->L->M->H->G->J,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,185,5590,J->W->M->X->G->T->H->E->Y->C->I->F->N->R->K->V->Q->A->D->B->L->Z->O->P->U->S,H2V
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
1,169,5730,G->X->V->I->D->U->A->E->T->H->R->K->N->Q->L->O->J->W->P->Z->C->F->M->Y->B->S,V2H
